timestamp,date,request_rate_per_sec,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_rate_per_sec,error_percentage,active_requests,total_requests,artist_service_requests,album_service_requests,recommendation_service_requests,api_gateway_requests
2025-11-20 05:56:24,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 05:57:31,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 05:58:38,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 05:59:46,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:00:53,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:02:00,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:03:07,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:04:14,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:05:21,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:06:29,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:18:38,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:19:45,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:20:52,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:22:00,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:23:07,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:24:14,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:25:21,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:26:28,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:27:35,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:28:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:29:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:30:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:31:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:32:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:33:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:34:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:35:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:36:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:37:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:38:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:39:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:40:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:41:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:42:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:43:43,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:44:44,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:45:44,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:46:44,2025-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20 06:47:44,2025-11-20,1.4107544016239204,0,,,99.0,0,0,0,8591,0.28135967817931284,0.5632218091301062,0.28168368701011987,0.28766613326221274
2025-11-20 06:48:44,2025-11-20,3.57048711782712,0,,,99.0,0,0,0,8928,0.9509959532429111,0.8107808656132631,0.9360474151360602,0.8804346586738077
2025-11-20 06:49:44,2025-11-20,6.289348678357,0,50.0,,99.00000000000001,0,0,0,9302,1.5778834642968562,1.4667728473311779,1.5112202556825312,1.733472111046435
2025-11-20 06:50:44,2025-11-20,5.867965407437678,0,50.0,95.0,99.0,0,0,0,9739,1.4445807544376774,1.4667896411864036,1.5112706342624511,1.4453243775511462
2025-11-20 06:51:44,2025-11-20,5.867376622127728,0,50.0,95.0,99.0,0,0,0,10091,1.444556552439768,1.467067463212312,1.5112034629469455,1.4445491435287021
2025-11-20 06:52:44,2025-11-20,5.867446796747616,0,50.0,95.0,99.0,0,0,0,10443,1.444548649624715,1.4667728480775797,1.511228651677123,1.4448966473681981
2025-11-20 06:53:44,2025-11-20,5.867164002212056,0,,95.0,99.0,0,0,0,10795,1.4445481589040403,1.4667817390738465,1.5112538426466302,1.4445802615875394
2025-11-20 06:54:44,2025-11-20,5.866895324698304,0,,95.0,,0,0,0,11147,1.444508152022237,1.4667249432981944,1.5111698815807735,1.4444923477970995
2025-11-20 06:55:44,2025-11-20,6.022675593748436,0,50.0,,,0,0,0,11507,1.4667723541296867,1.4667733419596145,1.5556780349419301,1.533451862717204
2025-11-20 06:56:44,2025-11-20,6.267132382477702,0,50.0,1000.0,99.0,0,0,0,11890,1.6001140830625062,1.466780749794971,1.533443465602972,1.6667940840172526
2025-11-20 06:57:44,2025-11-20,5.978307210320485,0,50.0,1000.0,99.0,0,0,0,12247,1.4668128546079333,1.4667896411864036,1.5334691482151592,1.5112355663109882
2025-11-20 06:58:44,2025-11-20,6.422745237811335,0,50.0,95.0,98.99999999999999,0,0,0,12624,1.5556740851369966,1.4667975436501965,1.6223333439024399,1.7779402651217018
2025-11-20 06:59:45,2025-11-20,5.866877543079032,0,50.0,95.00000000000001,99.00000000000001,0,0,0,12976,1.4445002502608928,1.4667160519507645,1.5111614840934278,1.4444997567739473
2025-11-20 07:00:45,2025-11-20,5.867082011032385,0,50.0,1000.0,99.0,0,0,0,13328,1.444548156445176,1.4667733430792547,1.5112202571753348,1.4445402543326191
2025-11-20 07:01:45,2025-11-20,5.866968911189958,0,50.0,,99.0,0,0,0,13680,1.444516548697374,1.4667407453501278,1.511195068445083,1.4445165486973737
2025-11-20 07:02:45,2025-11-20,5.866992120418682,0,50.0,,,0,0,0,14032,1.444532352571275,1.466748647111472,1.5111950669523537,1.4223170440609185
2025-11-20 07:03:45,2025-11-20,5.845224070592112,0,50.0,95.0,98.99999999999999,0,0,0,14389,1.444548650327211,1.4667817390738465,1.5112286520503113,1.4226650291407426
2025-11-20 07:04:45,2025-11-20,5.84497140786227,0,50.0,95.0,99.0,0,0,0,14741,1.4445723573673543,1.466797542903745,1.511237048044903,1.4223644595462674
2025-11-20 07:05:45,2025-11-20,5.844874601978189,0,50.0,,99.0,0,0,0,15093,1.444540747512158,1.466780749794971,1.5112202556825312,1.4223328489885285
2025-11-20 07:06:45,2025-11-20,5.8450529066964485,0,,95.0,,0,0,0,15445,1.4445886572527302,1.46681384248177,1.511262238267909,1.422388168694039
2025-11-20 07:07:45,2025-11-20,5.844744714273631,0,,95.0,,0,0,0,15797,1.4445076585352914,1.4667491413447196,1.5111866724504912,1.4223012419431282
2025-11-20 07:08:45,2025-11-20,5.844834103300098,0,,95.0,99.0,0,0,0,16149,1.4445402536301233,1.4667570438524657,1.5112118589415375,1.4223249468759713
2025-11-20 07:09:45,2025-11-20,5.845230995430839,0,50.0,95.0,,0,0,0,16501,1.4445649484562886,1.4667812440721717,1.5112118596879394,1.4226729432144394
2025-11-20 07:10:45,2025-11-20,6.08924792650957,0,,95.0,99.0,0,0,0,16864,1.4889802537729067,1.4667323497286997,1.5556414867932356,1.5778938362147281
2025-11-20 07:11:45,2025-11-20,6.000442022624766,0,50.0,95.0,99.0,0,0,0,17232,1.4889797591225176,1.466824224499674,1.5334182768727946,1.5112197621297787
2025-11-20 07:12:46,2025-11-20,5.844930909206203,0,50.0,95.0,99.0,0,0,0,17584,1.444589151178671,1.4667728480775797,1.5112202556825312,1.4223486542674215
2025-11-20 07:13:46,2025-11-20,5.8451396261566115,0,50.0,,99.0,0,0,0,17936,1.444548156445176,1.4667481528562487,1.5111782764557997,1.4226650403993866
2025-11-20 07:14:46,2025-11-20,5.84499807839215,0,50.0,95.0,99.0,0,0,0,18288,1.4445812480123352,1.4668059396447388,1.5112622375214575,1.422348653213619
